sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.3900025	39.6	0.396	1.0	0.5673352435530087
2000	34280	0.8268053	82.25	0.8756302521008403	0.6496259351620948	0.7458840372226199
4000	49712	1.1076071	76.75	0.7315233785822021	0.6282383419689119	0.67595818815331
6000	49984	1.4508093	75.85	0.8567026194144838	0.587737843551797	0.6971786833855799
8000	57792	1.8408118	84.1	0.7869387755102041	0.9441723800195886	0.8584149599287622
10000	61720	2.2152142	80.5	0.7777777777777778	0.8129032258064516	0.7949526813880126
12000	68912	2.5896166	77.1	0.7354221061792864	0.8458458458458459	0.7867783985102421
14000	69496	2.8548183	72.9	0.8657074340527577	0.42621015348288077	0.5712025316455696
16000	69496	3.0888198	72.6	0.6628242074927954	0.5943152454780362	0.6267029972752044
18000	79456	3.4788223	63.25	0.5695652173913044	0.6071842410196987	0.5877734155916995
20000	88464	3.744024	73.75	0.6770642201834862	0.5139275766016713	0.5843230403800475
22000	91920	4.0716261	72.0	0.8108747044917257	0.41676792223572295	0.5505617977528089
24000	92032	4.3992282	77.4	0.7801526717557252	0.6239316239316239	0.6933514246947082
26000	93120	4.7112302	80.25	0.7652933832709113	0.7475609756097561	0.756323257248612
28000	96792	4.992032	65.2	0.5918367346938775	0.3359073359073359	0.4285714285714286
30000	96800	5.2884339	70.25	0.7084188911704312	0.4323308270676692	0.5369649805447472
32000	100944	5.6316361	70.4	0.6534653465346535	0.6285714285714286	0.6407766990291262
34000	109256	5.8812377	58.25	0.4423076923076923	0.5694635488308115	0.4978953698135899
36000	118456	6.1152392	63.6	0.4830357142857143	0.7840579710144927	0.5977900552486187
38000	131800	6.5676421	70.65	0.6857386848847139	0.7857142857142857	0.7323301413588691
40000	139744	7.0044449	83.55	0.8265682656826568	0.8640308582449373	0.8448844884488449
42000	143472	7.332047	81.8	0.8333333333333334	0.703125	0.7627118644067796
44000	144488	7.488048	53.15	0.900709219858156	0.6479591836734694	0.7537091988130563
