sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.2496016	8.8	0.088	1.0	0.16176470588235292
2000	26744	0.4056026	87.85	0.205607476635514	0.12222222222222222	0.15331010452961674
4000	30904	0.4992032	87.7	0.5701754385964912	0.2480916030534351	0.3457446808510638
6000	45872	0.6084039	64.65	0.22057001239157373	0.6953125	0.33490122295390407
8000	53784	0.6708043	87.15	0.38953488372093026	0.3059360730593607	0.3427109974424552
10000	58896	0.7176046	84.8	0.24714828897338403	0.38011695906432746	0.2995391705069125
12000	69520	0.7956051	73.95	0.1575492341356674	0.34615384615384615	0.21654135338345867
14000	73888	0.8580055	90.45	0.4861111111111111	0.37433155080213903	0.42296072507552873
16000	82408	0.9048058	86.7	0.4153846153846154	0.6398104265402843	0.503731343283582
18000	82632	0.9204059	65.05	0.1507607192254495	0.5618556701030928	0.23773173391493999
20000	82632	0.936006	80.25	0.24	0.39436619718309857	0.2984014209591474
22000	82632	0.9516061	60.0	0.12455516014234876	0.6287425149700598	0.2079207920792079
24000	86848	1.0140065	37.9	0.1480194579569145	0.9301310043668122	0.2553956834532374
26000	87408	1.0452067	61.1	0.21199143468950749	0.825	0.3373083475298126
28000	87408	1.0452067	32.8	0.1464968152866242	0.6634615384615384	0.24
