sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	24512	0.0	4.25	0.0425	1.0	0.0815347721822542
2000	52800	0.0468003	95.45	0.0	0.0	0.0
4000	56936	0.0624004	88.4	0.22818791946308725	0.2251655629139073	0.22666666666666668
6000	56720	0.0780005	56.4	0.07777777777777778	0.625	0.1383399209486166
8000	30136	0.0936006	94.45	0.4838709677419355	0.27522935779816515	0.3508771929824561
10000	56488	0.1092007	64.05	0.06619718309859154	0.4563106796116505	0.1156211562115621
12000	30208	0.1248008	59.25	0.06635071090047394	0.6746987951807228	0.12081984897518878
14000	30368	0.1404009	89.0	0.22272727272727272	0.5	0.30817610062893086
16000	30376	0.156001	72.05	0.09632224168126094	0.5612244897959183	0.16442451420029894
18000	30544	0.1716011	70.0	0.0967741935483871	0.6	0.16666666666666666
20000	58656	0.2028013	80.6	0.08266666666666667	0.41333333333333333	0.13777777777777778
22000	30544	0.2184014	62.55	0.09394313967861558	0.8260869565217391	0.16870144284128746
24000	34432	0.2340015	79.75	0.23493975903614459	0.8297872340425532	0.36619718309859156
26000	30376	0.2340015	69.65	0.37349397590361444	0.5254237288135594	0.43661971830985913
