sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	24848	0.0156001	5.1	0.0	0.0	0.0
2000	51496	0.0624004	84.5	0.9543639475185397	0.8791382028376248	0.9152078774617067
4000	58776	0.1092007	92.7	0.9502617801047121	0.9726688102893891	0.9613347457627119
6000	63512	0.1404009	74.6	0.957418496340652	0.7642060541688794	0.8499704666272887
8000	67496	0.156001	94.65	0.9505799293998991	0.9952481520591341	0.9724013412432293
10000	75072	0.1872012	86.7	0.9670454545454545	0.8910994764397906	0.9275204359673025
12000	28904	0.1872012	62.5	0.9819524200164069	0.6218181818181818	0.7614503816793894
14000	28896	0.2028013	93.05	0.96422935297212	0.9627100840336135	0.9634691195795007
16000	28904	0.2184014	73.0	0.9709342560553633	0.7380326144134666	0.8386132695756127
18000	37336	0.2340015	92.7	0.9610321221695629	0.9620453347390617	0.9615384615384615
20000	65800	0.2652017	71.6	0.9698879551820728	0.725130890052356	0.8298382264829238
22000	70008	0.2808018	77.1	0.9898785425101214	0.7680628272251309	0.8649764150943395
24000	93280	0.312002	68.5	0.9959514170040485	0.6630727762803235	0.7961165048543689
26000	97344	0.3276021	71.2	0.9802538787023978	0.9788732394366197	0.9795630725863285
