sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	24512	0.2028013	39.6	0.396	1.0	0.5673352435530087
2000	60384	0.4524029	82.25	0.8756302521008403	0.6496259351620948	0.7458840372226199
4000	38064	0.6708043	74.15	0.683982683982684	0.6139896373056994	0.647098976109215
6000	61088	0.9828063	78.4	0.8261421319796954	0.6881606765327696	0.7508650519031143
8000	61088	1.3104084	79.9	0.7321830457614403	0.9559255631733594	0.8292268479184367
10000	61088	1.6068103	76.75	0.7066666666666667	0.8548387096774194	0.7737226277372263
12000	61256	1.9344124	79.5	0.7617777777777778	0.8578578578578578	0.8069679849340866
14000	86176	2.184014	71.85	0.8497536945812808	0.40731995277449823	0.5506783719074222
16000	37936	2.4024154	68.8	0.5608766233766234	0.8927648578811369	0.6889332003988035
18000	30376	2.7300175	73.9	0.8260038240917782	0.5005793742757821	0.6233766233766233
20000	30376	2.964019	66.65	0.5301775147928994	0.6239554317548747	0.5732565579014716
22000	30376	3.276021	68.4	0.7975077881619937	0.3110571081409477	0.4475524475524475
24000	30376	3.588023	77.3	0.7996715927750411	0.5946275946275946	0.6820728291316526
26000	30376	3.900025	76.45	0.8362235067437379	0.5292682926829269	0.6482449589245705
28000	34576	4.1808268	57.6	0.469475494411006	0.7027027027027027	0.5628865979381443
30000	43168	4.4928288	69.95	0.6002034587995931	0.7393483709273183	0.6625491297024144
32000	71624	4.8204309	60.0	0.5173310225303293	0.7107142857142857	0.5987963891675024
34000	30208	5.0700325	60.55	0.4613466334164589	0.5089408528198074	0.4839764551994768
36000	38456	5.2884339	70.5	0.5524109014675053	0.763768115942029	0.6411192214111923
38000	38992	5.7252367	60.35	0.5632247377139702	0.9980430528375733	0.7200847158489234
40000	30208	6.1620395	80.75	0.8052434456928839	0.8293153326904532	0.8171021377672208
42000	30376	6.4896416	80.95	0.8540031397174255	0.6538461538461539	0.7406398910823689
44000	34104	6.6300425	50.35	0.966996699669967	0.49829931972789115	0.6576879910213244
