sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.015625	99.0	0.0	0.0	0.0
2000	10080	0.046875	1.45	0.0145	1.0	0.028585510103499263
4000	16808	0.09375	74.15	0.02857142857142857	0.6818181818181818	0.05484460694698355
6000	32520	0.125	39.45	0.00823045267489712	0.625	0.01624695369618197
8000	44024	0.15625	84.0	0.022292993630573247	0.35	0.041916167664670656
10000	49464	0.1875	65.05	0.01702127659574468	0.6666666666666666	0.03319502074688797
12000	81200	0.234375	40.15	0.01485148514851485	0.8571428571428571	0.029197080291970802
14000	99632	0.28125	67.55	0.009316770186335404	0.35294117647058826	0.01815431164901664
16000	115680	0.3125	82.15	0.011560693641618497	0.21052631578947367	0.021917808219178082
18000	127744	0.34375	61.6	0.01568627450980392	0.4444444444444444	0.030303030303030304
20000	134616	0.390625	69.85	0.008333333333333333	0.38461538461538464	0.01631321370309951
22000	143560	0.421875	73.55	0.016981132075471698	0.5294117647058824	0.032906764168190134
24000	151000	0.4375	76.35	0.023060796645702306	0.6111111111111112	0.044444444444444446
26000	157336	0.46875	70.25	0.011844331641285956	0.3888888888888889	0.02298850574712644
28000	171544	0.5	64.0	0.017980636237897647	0.5652173913043478	0.03485254691689007
30000	189984	0.515625	70.15	0.013445378151260505	0.4444444444444444	0.02610114192495922
32000	205800	0.546875	71.6	0.02276707530647986	0.5652173913043478	0.04377104377104378
34000	217008	0.578125	65.2	0.01300578034682081	0.4090909090909091	0.025210084033613446
36000	233936	0.609375	87.9	0.03734439834024896	0.47368421052631576	0.06923076923076922
38000	239928	0.640625	90.75	0.04371584699453552	0.4444444444444444	0.07960199004975124
40000	251432	0.6875	87.85	0.05952380952380952	0.7142857142857143	0.10989010989010989
42000	262056	0.71875	86.05	0.025179856115107913	0.4666666666666667	0.0477815699658703
44000	277768	0.765625	77.2	0.02857142857142857	0.48148148148148145	0.05394190871369295
46000	284872	0.796875	79.25	0.009779951100244499	0.2857142857142857	0.018912529550827423
48000	306624	0.828125	68.15	0.027950310559006212	0.6206896551724138	0.05349182763744428
50000	318504	0.859375	70.55	0.006802721088435374	0.4444444444444444	0.013400335008375208
52000	333520	0.90625	67.55	0.02465331278890601	0.5	0.04698972099853157
54000	341616	0.9375	70.65	0.018803418803418803	0.4583333333333333	0.036124794745484405
56000	357176	0.984375	58.45	0.00849514563106796	0.3333333333333333	0.016568047337278107
58000	368544	1.015625	57.25	0.010575793184488837	0.4090909090909091	0.020618556701030927
60000	386336	1.046875	61.9	0.011811023622047244	0.5	0.023076923076923078
62000	399136	1.09375	52.8	0.009523809523809525	0.5294117647058824	0.018711018711018712
64000	408152	1.109375	54.55	0.005518763796909493	0.38461538461538464	0.010881392818280742
66000	417976	1.15625	55.9	0.013528748590755355	0.631578947368421	0.02649006622516556
