sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	23688	0.0	98.9	0.0	0.0	0.0
2000	24368	0.015625	0.95	0.0095	1.0	0.018821198613174838
4000	24632	0.015625	99.7	1.0	0.6	0.7499999999999999
6000	24632	0.015625	99.55	1.0	0.6086956521739131	0.7567567567567568
8000	27872	0.015625	100.0	1.0	1.0	1.0
10000	27872	0.015625	100.0	1.0	1.0	1.0
12000	27872	0.015625	100.0	1.0	1.0	1.0
14000	27872	0.046875	100.0	1.0	1.0	1.0
16000	27872	0.0625	100.0	1.0	1.0	1.0
18000	27872	0.0625	100.0	1.0	1.0	1.0
20000	27872	0.078125	100.0	1.0	1.0	1.0
22000	27872	0.09375	100.0	1.0	1.0	1.0
24000	27872	0.09375	100.0	1.0	1.0	1.0
26000	27872	0.09375	100.0	1.0	1.0	1.0
28000	27872	0.109375	100.0	1.0	1.0	1.0
30000	27872	0.125	100.0	1.0	1.0	1.0
32000	27872	0.125	100.0	1.0	1.0	1.0
34000	27872	0.125	100.0	1.0	1.0	1.0
36000	27872	0.140625	100.0	1.0	1.0	1.0
38000	27872	0.15625	100.0	1.0	1.0	1.0
40000	27872	0.171875	100.0	1.0	1.0	1.0
42000	27872	0.171875	100.0	1.0	1.0	1.0
44000	27872	0.1875	100.0	1.0	1.0	1.0
46000	27872	0.203125	100.0	1.0	1.0	1.0
48000	27872	0.21875	100.0	1.0	1.0	1.0
50000	27872	0.21875	100.0	1.0	1.0	1.0
52000	27872	0.234375	100.0	1.0	1.0	1.0
54000	27872	0.234375	100.0	1.0	1.0	1.0
56000	27872	0.234375	100.0	1.0	1.0	1.0
58000	27872	0.265625	100.0	1.0	1.0	1.0
60000	27872	0.265625	100.0	1.0	1.0	1.0
62000	27872	0.28125	100.0	1.0	1.0	1.0
64000	27872	0.296875	100.0	1.0	1.0	1.0
66000	27872	0.296875	100.0	1.0	1.0	1.0
68000	27872	0.296875	100.0	1.0	1.0	1.0
70000	27872	0.296875	100.0	1.0	1.0	1.0
72000	27872	0.3125	100.0	1.0	1.0	1.0
74000	27872	0.328125	100.0	1.0	1.0	1.0
76000	27872	0.328125	100.0	1.0	1.0	1.0
78000	27872	0.328125	100.0	1.0	1.0	1.0
80000	27872	0.328125	100.0	1.0	1.0	1.0
82000	27872	0.328125	100.0	1.0	1.0	1.0
84000	27872	0.34375	100.0	1.0	1.0	1.0
86000	27872	0.359375	100.0	1.0	1.0	1.0
88000	27872	0.375	100.0	1.0	1.0	1.0
90000	27872	0.390625	100.0	1.0	1.0	1.0
92000	27872	0.390625	100.0	1.0	1.0	1.0
94000	27872	0.390625	100.0	1.0	1.0	1.0
96000	27872	0.40625	100.0	1.0	1.0	1.0
98000	27872	0.40625	100.0	1.0	1.0	1.0
100000	27872	0.421875	100.0	1.0	1.0	1.0
102000	27872	0.4375	100.0	1.0	1.0	1.0
104000	27872	0.453125	100.0	1.0	1.0	1.0
106000	27872	0.453125	100.0	1.0	1.0	1.0
108000	27872	0.453125	100.0	1.0	1.0	1.0
110000	27872	0.46875	100.0	1.0	1.0	1.0
112000	27872	0.46875	100.0	1.0	1.0	1.0
114000	27872	0.484375	100.0	1.0	1.0	1.0
116000	27872	0.5	100.0	1.0	1.0	1.0
118000	27872	0.515625	100.0	1.0	1.0	1.0
120000	27872	0.515625	100.0	1.0	1.0	1.0
122000	27872	0.53125	100.0	1.0	1.0	1.0
124000	27872	0.546875	100.0	1.0	1.0	1.0
126000	27872	0.5625	100.0	1.0	1.0	1.0
128000	27872	0.5625	100.0	1.0	1.0	1.0
130000	27872	0.5625	100.0	1.0	1.0	1.0
132000	27872	0.5625	100.0	1.0	1.0	1.0
134000	27872	0.578125	100.0	1.0	1.0	1.0
136000	27872	0.59375	100.0	1.0	1.0	1.0
138000	27872	0.609375	100.0	1.0	1.0	1.0
140000	27872	0.609375	100.0	1.0	1.0	1.0
142000	27872	0.609375	100.0	1.0	1.0	1.0
144000	27872	0.609375	100.0	1.0	1.0	1.0
146000	27872	0.625	100.0	1.0	1.0	1.0
148000	27872	0.625	100.0	1.0	1.0	1.0
150000	27872	0.640625	100.0	1.0	1.0	1.0
152000	27872	0.65625	100.0	1.0	1.0	1.0
154000	27872	0.671875	100.0	1.0	1.0	1.0
156000	27872	0.6875	100.0	1.0	1.0	1.0
158000	27872	0.6875	100.0	1.0	1.0	1.0
160000	27872	0.703125	100.0	1.0	1.0	1.0
162000	27872	0.703125	100.0	1.0	1.0	1.0
164000	27872	0.71875	100.0	1.0	1.0	1.0
166000	27872	0.734375	100.0	1.0	1.0	1.0
168000	27872	0.734375	100.0	1.0	1.0	1.0
170000	27872	0.734375	100.0	1.0	1.0	1.0
172000	27872	0.734375	100.0	1.0	1.0	1.0
174000	27872	0.75	100.0	1.0	1.0	1.0
176000	27872	0.765625	100.0	1.0	1.0	1.0
178000	27872	0.78125	100.0	1.0	1.0	1.0
180000	27872	0.796875	100.0	1.0	1.0	1.0
182000	27872	0.8125	100.0	1.0	1.0	1.0
184000	27872	0.8125	100.0	1.0	1.0	1.0
186000	27872	0.8125	100.0	1.0	1.0	1.0
188000	27872	0.828125	100.0	1.0	1.0	1.0
190000	27872	0.84375	100.0	1.0	1.0	1.0
192000	27872	0.859375	100.0	1.0	1.0	1.0
194000	27872	0.875	100.0	1.0	1.0	1.0
196000	27872	0.875	100.0	1.0	1.0	1.0
198000	27872	0.875	100.0	1.0	1.0	1.0
200000	27872	0.890625	100.0	1.0	1.0	1.0
202000	27872	0.90625	100.0	1.0	1.0	1.0
204000	27872	0.90625	100.0	1.0	1.0	1.0
206000	27872	0.90625	100.0	1.0	1.0	1.0
208000	27872	0.90625	100.0	1.0	1.0	1.0
210000	27872	0.921875	100.0	1.0	1.0	1.0
212000	27872	0.921875	100.0	1.0	1.0	1.0
214000	27872	0.9375	100.0	1.0	1.0	1.0
216000	27872	0.953125	100.0	1.0	1.0	1.0
218000	27872	0.953125	100.0	1.0	1.0	1.0
220000	27872	0.96875	100.0	1.0	1.0	1.0
222000	27872	0.984375	100.0	1.0	1.0	1.0
224000	27872	1.0	100.0	1.0	1.0	1.0
226000	27872	1.0	100.0	1.0	1.0	1.0
228000	27872	1.03125	100.0	1.0	1.0	1.0
230000	27872	1.046875	100.0	1.0	1.0	1.0
232000	27872	1.0625	100.0	1.0	1.0	1.0
234000	27872	1.078125	100.0	1.0	1.0	1.0
236000	27872	1.09375	100.0	1.0	1.0	1.0
238000	27872	1.09375	100.0	1.0	1.0	1.0
240000	27872	1.09375	100.0	1.0	1.0	1.0
242000	27872	1.109375	100.0	1.0	1.0	1.0
244000	27872	1.109375	100.0	1.0	1.0	1.0
246000	27872	1.109375	100.0	1.0	1.0	1.0
248000	27872	1.125	100.0	1.0	1.0	1.0
250000	27872	1.140625	100.0	1.0	1.0	1.0
252000	27872	1.15625	100.0	1.0	1.0	1.0
254000	27872	1.15625	100.0	1.0	1.0	1.0
256000	27872	1.15625	100.0	1.0	1.0	1.0
258000	27872	1.15625	100.0	1.0	1.0	1.0
260000	27872	1.171875	100.0	1.0	1.0	1.0
262000	27872	1.171875	100.0	1.0	1.0	1.0
