sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
544000	30320	42.71875	9.4	0.094	1.0	0.17184643510054842
546000	30320	42.828125	9.6	0.096	1.0	0.1751824817518248
548000	30320	43.0	9.8	0.098	1.0	0.1785063752276867
550000	30320	43.140625	10.05	0.1005	1.0	0.1826442526124489
552000	30320	43.296875	9.7	0.097	1.0	0.17684594348222427
554000	30320	43.421875	9.45	0.0945	1.0	0.1726815897670169
556000	30320	43.578125	10.45	0.1045	1.0	0.1892258940697148
558000	30320	43.734375	10.25	0.1025	1.0	0.18594104308390022
560000	30320	43.890625	10.75	0.1075	1.0	0.19413092550790068
562000	30320	44.015625	9.2	0.092	1.0	0.16849816849816848
564000	30320	44.203125	10.5	0.105	1.0	0.19004524886877827
566000	30320	44.359375	10.25	0.1025	1.0	0.18594104308390022
568000	30320	44.5625	10.15	0.1015	1.0	0.18429414434861555
570000	30320	44.71875	9.75	0.0975	1.0	0.17767653758542143
572000	30320	44.875	9.1	0.091	1.0	0.16681943171402383
574000	30320	45.0625	10.85	0.1085	1.0	0.19576003608479928
576000	30320	45.1875	9.0	0.09	1.0	0.16513761467889906
578000	30320	45.359375	9.55	0.0955	1.0	0.17434961204929258
580000	30320	45.515625	9.7	0.097	1.0	0.17684594348222427
582000	30320	45.65625	9.65	0.0965	1.0	0.17601459188326493
584000	30320	45.796875	10.1	0.101	1.0	0.1834695731153497
586000	30320	45.9375	9.15	0.0915	1.0	0.16765918460833715
588000	30320	46.078125	9.7	0.097	1.0	0.17684594348222427
590000	30320	46.25	11.0	0.11	1.0	0.19819819819819817
592000	30320	46.453125	11.0	0.11	1.0	0.19819819819819817
594000	30320	46.625	10.2	0.102	1.0	0.18511796733212338
596000	30320	46.765625	9.55	0.0955	1.0	0.17434961204929258
598000	30320	46.921875	10.75	0.1075	1.0	0.19413092550790068
600000	30320	47.09375	10.35	0.1035	1.0	0.18758495695514274
602000	30320	47.265625	10.45	0.1045	1.0	0.1892258940697148
604000	30320	47.421875	10.05	0.1005	1.0	0.1826442526124489
606000	30320	47.5625	9.55	0.0955	1.0	0.17434961204929258
608000	30320	47.734375	10.6	0.106	1.0	0.19168173598553342
610000	30320	47.890625	10.4	0.104	1.0	0.18840579710144925
612000	30320	48.0625	10.1	0.101	1.0	0.1834695731153497
614000	30320	48.25	10.35	0.1035	1.0	0.18758495695514274
616000	30320	48.375	9.75	0.0975	1.0	0.17767653758542143
618000	30320	48.5625	10.4	0.104	1.0	0.18840579710144925
620000	30320	48.703125	9.75	0.0975	1.0	0.17767653758542143
622000	30320	48.859375	9.75	0.0975	1.0	0.17767653758542143
624000	30320	49.015625	10.25	0.1025	1.0	0.18594104308390022
626000	30320	49.1875	10.0	0.1	1.0	0.18181818181818182
628000	30320	49.34375	9.85	0.0985	1.0	0.17933545744196633
630000	30320	49.5	10.35	0.1035	1.0	0.18758495695514274
632000	30320	49.65625	9.25	0.0925	1.0	0.16933638443935925
634000	30320	49.796875	9.35	0.0935	1.0	0.17101051668952905
