sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	23824	0.015625	98.9	0.0	0.0	0.0
2000	24504	0.03125	0.95	0.0095	1.0	0.018821198613174838
4000	24768	0.046875	99.7	1.0	0.6	0.7499999999999999
6000	24768	0.0625	99.55	1.0	0.6086956521739131	0.7567567567567568
8000	28008	0.0625	100.0	1.0	1.0	1.0
10000	28008	0.078125	100.0	1.0	1.0	1.0
12000	28008	0.09375	100.0	1.0	1.0	1.0
14000	28008	0.109375	100.0	1.0	1.0	1.0
16000	28008	0.109375	100.0	1.0	1.0	1.0
18000	28008	0.109375	100.0	1.0	1.0	1.0
20000	28008	0.109375	100.0	1.0	1.0	1.0
22000	28008	0.109375	100.0	1.0	1.0	1.0
24000	28008	0.109375	100.0	1.0	1.0	1.0
26000	28008	0.125	100.0	1.0	1.0	1.0
28000	28008	0.140625	100.0	1.0	1.0	1.0
30000	28008	0.140625	100.0	1.0	1.0	1.0
32000	28008	0.15625	100.0	1.0	1.0	1.0
34000	28008	0.171875	100.0	1.0	1.0	1.0
36000	28008	0.1875	100.0	1.0	1.0	1.0
38000	28008	0.1875	100.0	1.0	1.0	1.0
40000	28008	0.1875	100.0	1.0	1.0	1.0
42000	28008	0.203125	100.0	1.0	1.0	1.0
44000	28008	0.21875	100.0	1.0	1.0	1.0
46000	28008	0.234375	100.0	1.0	1.0	1.0
48000	28008	0.25	100.0	1.0	1.0	1.0
50000	28008	0.265625	100.0	1.0	1.0	1.0
52000	28008	0.265625	100.0	1.0	1.0	1.0
54000	28008	0.265625	100.0	1.0	1.0	1.0
56000	28008	0.28125	100.0	1.0	1.0	1.0
58000	28008	0.296875	100.0	1.0	1.0	1.0
60000	28008	0.3125	100.0	1.0	1.0	1.0
62000	28008	0.3125	100.0	1.0	1.0	1.0
64000	28008	0.3125	100.0	1.0	1.0	1.0
66000	28008	0.3125	100.0	1.0	1.0	1.0
68000	28008	0.3125	100.0	1.0	1.0	1.0
70000	28008	0.3125	100.0	1.0	1.0	1.0
72000	28008	0.3125	100.0	1.0	1.0	1.0
74000	28008	0.3125	100.0	1.0	1.0	1.0
76000	28008	0.328125	100.0	1.0	1.0	1.0
78000	28008	0.328125	100.0	1.0	1.0	1.0
80000	28008	0.34375	100.0	1.0	1.0	1.0
82000	28008	0.359375	100.0	1.0	1.0	1.0
84000	28008	0.375	100.0	1.0	1.0	1.0
86000	28008	0.375	100.0	1.0	1.0	1.0
88000	28008	0.375	100.0	1.0	1.0	1.0
90000	28008	0.390625	100.0	1.0	1.0	1.0
92000	28008	0.40625	100.0	1.0	1.0	1.0
94000	28008	0.421875	100.0	1.0	1.0	1.0
96000	28008	0.421875	100.0	1.0	1.0	1.0
98000	28008	0.4375	100.0	1.0	1.0	1.0
100000	28008	0.453125	100.0	1.0	1.0	1.0
102000	28008	0.453125	100.0	1.0	1.0	1.0
104000	28008	0.46875	100.0	1.0	1.0	1.0
106000	28008	0.46875	100.0	1.0	1.0	1.0
108000	28008	0.46875	100.0	1.0	1.0	1.0
110000	28008	0.46875	100.0	1.0	1.0	1.0
112000	28008	0.46875	100.0	1.0	1.0	1.0
114000	28008	0.46875	100.0	1.0	1.0	1.0
116000	28008	0.484375	100.0	1.0	1.0	1.0
118000	28008	0.484375	100.0	1.0	1.0	1.0
120000	28008	0.5	100.0	1.0	1.0	1.0
122000	28008	0.515625	100.0	1.0	1.0	1.0
124000	28008	0.515625	100.0	1.0	1.0	1.0
126000	28008	0.515625	100.0	1.0	1.0	1.0
128000	28008	0.53125	100.0	1.0	1.0	1.0
