sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	23824	0.03125	89.9	0.0	0.0	0.0
2000	24920	0.078125	77.5	0.3212669683257919	1.0	0.48630136986301375
4000	28024	0.125	100.0	1.0	1.0	1.0
6000	28024	0.171875	100.0	1.0	1.0	1.0
8000	28024	0.203125	100.0	1.0	1.0	1.0
10000	28024	0.25	100.0	1.0	1.0	1.0
12000	28024	0.28125	100.0	1.0	1.0	1.0
14000	28024	0.296875	100.0	1.0	1.0	1.0
16000	28024	0.328125	100.0	1.0	1.0	1.0
18000	28024	0.359375	100.0	1.0	1.0	1.0
20000	28024	0.40625	100.0	1.0	1.0	1.0
22000	28024	0.453125	100.0	1.0	1.0	1.0
24000	28024	0.5	100.0	1.0	1.0	1.0
26000	28024	0.53125	100.0	1.0	1.0	1.0
28000	28024	0.578125	100.0	1.0	1.0	1.0
30000	28024	0.625	100.0	1.0	1.0	1.0
32000	28024	0.671875	100.0	1.0	1.0	1.0
34000	28024	0.71875	100.0	1.0	1.0	1.0
36000	28024	0.765625	100.0	1.0	1.0	1.0
38000	28024	0.796875	100.0	1.0	1.0	1.0
40000	28024	0.828125	100.0	1.0	1.0	1.0
42000	28024	0.859375	100.0	1.0	1.0	1.0
44000	28024	0.90625	100.0	1.0	1.0	1.0
46000	28024	0.953125	100.0	1.0	1.0	1.0
48000	28024	0.984375	100.0	1.0	1.0	1.0
50000	28024	1.03125	100.0	1.0	1.0	1.0
52000	28024	1.078125	100.0	1.0	1.0	1.0
54000	28024	1.109375	100.0	1.0	1.0	1.0
56000	28024	1.15625	100.0	1.0	1.0	1.0
58000	28024	1.203125	100.0	1.0	1.0	1.0
60000	28024	1.234375	100.0	1.0	1.0	1.0
62000	28024	1.28125	100.0	1.0	1.0	1.0
64000	28024	1.3125	100.0	1.0	1.0	1.0
66000	28024	1.359375	100.0	1.0	1.0	1.0
68000	28024	1.390625	100.0	1.0	1.0	1.0
70000	28024	1.40625	100.0	1.0	1.0	1.0
72000	28024	1.4375	100.0	1.0	1.0	1.0
74000	28024	1.5	100.0	1.0	1.0	1.0
76000	28024	1.53125	100.0	1.0	1.0	1.0
78000	28024	1.578125	100.0	1.0	1.0	1.0
80000	28024	1.625	100.0	1.0	1.0	1.0
82000	28024	1.65625	100.0	1.0	1.0	1.0
84000	28024	1.671875	100.0	1.0	1.0	1.0
86000	28024	1.703125	100.0	1.0	1.0	1.0
88000	28024	1.734375	100.0	1.0	1.0	1.0
90000	28024	1.78125	100.0	1.0	1.0	1.0
92000	28024	1.8125	100.0	1.0	1.0	1.0
94000	28024	1.84375	100.0	1.0	1.0	1.0
96000	28024	1.890625	100.0	1.0	1.0	1.0
98000	28024	1.9375	100.0	1.0	1.0	1.0
100000	28024	1.96875	100.0	1.0	1.0	1.0
102000	28024	2.0	100.0	1.0	1.0	1.0
104000	28024	2.046875	100.0	1.0	1.0	1.0
106000	28024	2.0625	100.0	1.0	1.0	1.0
108000	28024	2.125	100.0	1.0	1.0	1.0
110000	28024	2.15625	100.0	1.0	1.0	1.0
112000	28024	2.1875	100.0	1.0	1.0	1.0
114000	28024	2.21875	100.0	1.0	1.0	1.0
116000	28024	2.28125	100.0	1.0	1.0	1.0
118000	28024	2.3125	100.0	1.0	1.0	1.0
120000	28024	2.359375	100.0	1.0	1.0	1.0
122000	28024	2.390625	100.0	1.0	1.0	1.0
124000	28024	2.421875	100.0	1.0	1.0	1.0
126000	28024	2.453125	100.0	1.0	1.0	1.0
128000	28024	2.5	100.0	1.0	1.0	1.0
130000	28024	2.53125	100.0	1.0	1.0	1.0
132000	28024	2.5625	100.0	1.0	1.0	1.0
134000	28024	2.59375	100.0	1.0	1.0	1.0
136000	28024	2.625	100.0	1.0	1.0	1.0
138000	28024	2.640625	100.0	1.0	1.0	1.0
140000	28024	2.671875	100.0	1.0	1.0	1.0
142000	28024	2.703125	100.0	1.0	1.0	1.0
144000	28024	2.734375	100.0	1.0	1.0	1.0
146000	28024	2.796875	100.0	1.0	1.0	1.0
148000	28024	2.828125	100.0	1.0	1.0	1.0
150000	28024	2.859375	100.0	1.0	1.0	1.0
152000	28024	2.890625	100.0	1.0	1.0	1.0
154000	28024	2.9375	100.0	1.0	1.0	1.0
156000	28024	2.984375	100.0	1.0	1.0	1.0
158000	28024	3.015625	100.0	1.0	1.0	1.0
160000	28024	3.0625	100.0	1.0	1.0	1.0
162000	28024	3.125	100.0	1.0	1.0	1.0
164000	28024	3.171875	100.0	1.0	1.0	1.0
166000	28024	3.21875	100.0	1.0	1.0	1.0
168000	28024	3.25	100.0	1.0	1.0	1.0
170000	28024	3.296875	100.0	1.0	1.0	1.0
172000	28024	3.34375	100.0	1.0	1.0	1.0
174000	28024	3.375	100.0	1.0	1.0	1.0
176000	28024	3.4375	100.0	1.0	1.0	1.0
178000	28024	3.46875	100.0	1.0	1.0	1.0
180000	28024	3.515625	100.0	1.0	1.0	1.0
182000	28024	3.5625	100.0	1.0	1.0	1.0
184000	28024	3.59375	100.0	1.0	1.0	1.0
186000	28024	3.625	100.0	1.0	1.0	1.0
188000	28024	3.671875	100.0	1.0	1.0	1.0
190000	28024	3.703125	100.0	1.0	1.0	1.0
192000	28024	3.75	100.0	1.0	1.0	1.0
194000	28024	3.796875	100.0	1.0	1.0	1.0
196000	28024	3.828125	100.0	1.0	1.0	1.0
198000	28024	3.875	100.0	1.0	1.0	1.0
200000	28024	3.921875	100.0	1.0	1.0	1.0
202000	28024	3.953125	100.0	1.0	1.0	1.0
204000	28024	4.0	100.0	1.0	1.0	1.0
206000	28024	4.046875	100.0	1.0	1.0	1.0
208000	28024	4.09375	100.0	1.0	1.0	1.0
210000	28024	4.125	100.0	1.0	1.0	1.0
212000	28024	4.171875	100.0	1.0	1.0	1.0
214000	28024	4.234375	100.0	1.0	1.0	1.0
216000	28024	4.28125	100.0	1.0	1.0	1.0
218000	28024	4.3125	100.0	1.0	1.0	1.0
220000	28024	4.359375	100.0	1.0	1.0	1.0
222000	28024	4.40625	100.0	1.0	1.0	1.0
224000	28024	4.453125	100.0	1.0	1.0	1.0
226000	28024	4.484375	100.0	1.0	1.0	1.0
228000	28024	4.53125	100.0	1.0	1.0	1.0
230000	28024	4.578125	100.0	1.0	1.0	1.0
232000	28024	4.625	100.0	1.0	1.0	1.0
234000	28024	4.65625	100.0	1.0	1.0	1.0
236000	28024	4.71875	100.0	1.0	1.0	1.0
238000	28024	4.765625	100.0	1.0	1.0	1.0
240000	28024	4.78125	100.0	1.0	1.0	1.0
242000	28024	4.796875	100.0	1.0	1.0	1.0
244000	28024	4.859375	100.0	1.0	1.0	1.0
246000	28024	4.875	100.0	1.0	1.0	1.0
248000	28024	4.9375	100.0	1.0	1.0	1.0
250000	28024	4.96875	100.0	1.0	1.0	1.0
252000	28024	5.015625	100.0	1.0	1.0	1.0
254000	28024	5.0625	100.0	1.0	1.0	1.0
256000	28024	5.078125	100.0	1.0	1.0	1.0
258000	28024	5.125	100.0	1.0	1.0	1.0
260000	28024	5.15625	100.0	1.0	1.0	1.0
262000	28024	5.1875	100.0	1.0	1.0	1.0
264000	28024	5.21875	100.0	1.0	1.0	1.0
266000	28024	5.25	100.0	1.0	1.0	1.0
268000	28024	5.28125	100.0	1.0	1.0	1.0
270000	28024	5.3125	100.0	1.0	1.0	1.0
272000	28024	5.359375	100.0	1.0	1.0	1.0
274000	28024	5.40625	100.0	1.0	1.0	1.0
276000	28024	5.4375	100.0	1.0	1.0	1.0
278000	28024	5.484375	100.0	1.0	1.0	1.0
280000	28024	5.53125	100.0	1.0	1.0	1.0
282000	28024	5.5625	100.0	1.0	1.0	1.0
284000	28024	5.625	100.0	1.0	1.0	1.0
286000	28024	5.671875	100.0	1.0	1.0	1.0
288000	28024	5.703125	100.0	1.0	1.0	1.0
290000	28024	5.75	100.0	1.0	1.0	1.0
292000	28024	5.796875	100.0	1.0	1.0	1.0
294000	28024	5.828125	100.0	1.0	1.0	1.0
296000	28024	5.84375	100.0	1.0	1.0	1.0
298000	28024	5.890625	100.0	1.0	1.0	1.0
300000	28024	5.921875	100.0	1.0	1.0	1.0
302000	28024	5.953125	100.0	1.0	1.0	1.0
304000	28024	5.984375	100.0	1.0	1.0	1.0
306000	28024	6.015625	100.0	1.0	1.0	1.0
308000	28024	6.046875	100.0	1.0	1.0	1.0
310000	28024	6.078125	100.0	1.0	1.0	1.0
312000	28024	6.109375	100.0	1.0	1.0	1.0
314000	28024	6.171875	100.0	1.0	1.0	1.0
316000	28024	6.203125	100.0	1.0	1.0	1.0
318000	28024	6.25	100.0	1.0	1.0	1.0
320000	28024	6.296875	100.0	1.0	1.0	1.0
322000	28024	6.328125	100.0	1.0	1.0	1.0
324000	28024	6.359375	100.0	1.0	1.0	1.0
326000	28024	6.40625	100.0	1.0	1.0	1.0
328000	28024	6.4375	100.0	1.0	1.0	1.0
330000	28024	6.46875	100.0	1.0	1.0	1.0
332000	28024	6.515625	100.0	1.0	1.0	1.0
334000	28024	6.546875	100.0	1.0	1.0	1.0
336000	28024	6.59375	100.0	1.0	1.0	1.0
338000	28024	6.65625	100.0	1.0	1.0	1.0
340000	28024	6.6875	100.0	1.0	1.0	1.0
342000	28024	6.71875	100.0	1.0	1.0	1.0
344000	28024	6.765625	100.0	1.0	1.0	1.0
346000	28024	6.8125	100.0	1.0	1.0	1.0
348000	28024	6.828125	100.0	1.0	1.0	1.0
350000	28024	6.859375	100.0	1.0	1.0	1.0
352000	28024	6.921875	100.0	1.0	1.0	1.0
354000	28024	6.953125	100.0	1.0	1.0	1.0
356000	28024	7.0	100.0	1.0	1.0	1.0
358000	28024	7.03125	100.0	1.0	1.0	1.0
360000	28024	7.0625	100.0	1.0	1.0	1.0
362000	28024	7.109375	100.0	1.0	1.0	1.0
364000	28024	7.15625	100.0	1.0	1.0	1.0
366000	28024	7.171875	100.0	1.0	1.0	1.0
368000	28024	7.21875	100.0	1.0	1.0	1.0
370000	28024	7.265625	100.0	1.0	1.0	1.0
372000	28024	7.3125	100.0	1.0	1.0	1.0
374000	28024	7.359375	100.0	1.0	1.0	1.0
376000	28024	7.390625	100.0	1.0	1.0	1.0
378000	28024	7.453125	100.0	1.0	1.0	1.0
380000	28024	7.484375	100.0	1.0	1.0	1.0
382000	28024	7.515625	100.0	1.0	1.0	1.0
384000	28024	7.5625	100.0	1.0	1.0	1.0
386000	28024	7.59375	100.0	1.0	1.0	1.0
388000	28024	7.640625	100.0	1.0	1.0	1.0
390000	28024	7.6875	100.0	1.0	1.0	1.0
392000	28024	7.71875	100.0	1.0	1.0	1.0
394000	28024	7.75	100.0	1.0	1.0	1.0
396000	28024	7.796875	100.0	1.0	1.0	1.0
398000	28024	7.84375	100.0	1.0	1.0	1.0
400000	28024	7.859375	100.0	1.0	1.0	1.0
402000	28024	7.90625	100.0	1.0	1.0	1.0
404000	28024	7.9375	100.0	1.0	1.0	1.0
406000	28024	7.984375	100.0	1.0	1.0	1.0
408000	28024	8.015625	100.0	1.0	1.0	1.0
410000	28024	8.0625	100.0	1.0	1.0	1.0
412000	28024	8.109375	100.0	1.0	1.0	1.0
414000	28024	8.15625	100.0	1.0	1.0	1.0
416000	28024	8.1875	100.0	1.0	1.0	1.0
418000	28024	8.234375	100.0	1.0	1.0	1.0
420000	28024	8.28125	100.0	1.0	1.0	1.0
422000	28024	8.3125	100.0	1.0	1.0	1.0
424000	28024	8.375	100.0	1.0	1.0	1.0
426000	28024	8.40625	100.0	1.0	1.0	1.0
428000	28024	8.421875	100.0	1.0	1.0	1.0
430000	28024	8.46875	100.0	1.0	1.0	1.0
432000	28024	8.484375	100.0	1.0	1.0	1.0
434000	28024	8.515625	100.0	1.0	1.0	1.0
436000	28024	8.546875	100.0	1.0	1.0	1.0
438000	28024	8.59375	100.0	1.0	1.0	1.0
440000	28024	8.640625	100.0	1.0	1.0	1.0
442000	28024	8.671875	100.0	1.0	1.0	1.0
444000	28024	8.71875	100.0	1.0	1.0	1.0
446000	28024	8.75	100.0	1.0	1.0	1.0
448000	28024	8.765625	100.0	1.0	1.0	1.0
450000	28024	8.796875	100.0	1.0	1.0	1.0
452000	28024	8.828125	100.0	1.0	1.0	1.0
454000	28024	8.859375	100.0	1.0	1.0	1.0
456000	28024	8.890625	100.0	1.0	1.0	1.0
458000	28024	8.9375	100.0	1.0	1.0	1.0
460000	28024	8.953125	100.0	1.0	1.0	1.0
462000	28024	8.984375	100.0	1.0	1.0	1.0
464000	28024	9.015625	100.0	1.0	1.0	1.0
466000	28024	9.03125	100.0	1.0	1.0	1.0
468000	28024	9.078125	100.0	1.0	1.0	1.0
470000	28024	9.109375	100.0	1.0	1.0	1.0
472000	28024	9.140625	100.0	1.0	1.0	1.0
474000	28024	9.1875	100.0	1.0	1.0	1.0
476000	28024	9.234375	100.0	1.0	1.0	1.0
478000	28024	9.265625	100.0	1.0	1.0	1.0
480000	28024	9.296875	100.0	1.0	1.0	1.0
482000	28024	9.328125	100.0	1.0	1.0	1.0
484000	28024	9.359375	100.0	1.0	1.0	1.0
486000	28024	9.40625	100.0	1.0	1.0	1.0
488000	28024	9.453125	100.0	1.0	1.0	1.0
490000	28024	9.5	100.0	1.0	1.0	1.0
492000	28024	9.546875	100.0	1.0	1.0	1.0
494000	28024	9.59375	100.0	1.0	1.0	1.0
496000	28024	9.640625	100.0	1.0	1.0	1.0
498000	28024	9.671875	100.0	1.0	1.0	1.0
500000	28024	9.71875	100.0	1.0	1.0	1.0
502000	28024	9.765625	100.0	1.0	1.0	1.0
504000	28024	9.8125	100.0	1.0	1.0	1.0
506000	28024	9.859375	100.0	1.0	1.0	1.0
508000	28024	9.90625	100.0	1.0	1.0	1.0
510000	28024	9.953125	100.0	1.0	1.0	1.0
512000	28024	10.015625	100.0	1.0	1.0	1.0
514000	28024	10.046875	100.0	1.0	1.0	1.0
516000	28024	10.078125	100.0	1.0	1.0	1.0
518000	28024	10.109375	100.0	1.0	1.0	1.0
520000	28024	10.15625	100.0	1.0	1.0	1.0
522000	28024	10.203125	100.0	1.0	1.0	1.0
524000	28024	10.25	100.0	1.0	1.0	1.0
526000	28024	10.28125	100.0	1.0	1.0	1.0
528000	28024	10.328125	100.0	1.0	1.0	1.0
530000	28024	10.390625	100.0	1.0	1.0	1.0
532000	28024	10.421875	100.0	1.0	1.0	1.0
534000	28024	10.46875	100.0	1.0	1.0	1.0
536000	28024	10.515625	100.0	1.0	1.0	1.0
538000	28024	10.546875	100.0	1.0	1.0	1.0
540000	28024	10.59375	100.0	1.0	1.0	1.0
542000	28024	10.625	100.0	1.0	1.0	1.0
544000	28024	10.671875	100.0	1.0	1.0	1.0
546000	28024	10.703125	100.0	1.0	1.0	1.0
548000	28024	10.734375	100.0	1.0	1.0	1.0
550000	28024	10.765625	100.0	1.0	1.0	1.0
552000	28024	10.796875	100.0	1.0	1.0	1.0
554000	28024	10.828125	100.0	1.0	1.0	1.0
556000	28024	10.859375	100.0	1.0	1.0	1.0
558000	28024	10.890625	100.0	1.0	1.0	1.0
560000	28024	10.921875	100.0	1.0	1.0	1.0
562000	28024	10.984375	100.0	1.0	1.0	1.0
564000	28024	11.015625	100.0	1.0	1.0	1.0
566000	28024	11.0625	100.0	1.0	1.0	1.0
568000	28024	11.09375	100.0	1.0	1.0	1.0
570000	28024	11.140625	100.0	1.0	1.0	1.0
572000	28024	11.1875	100.0	1.0	1.0	1.0
574000	28024	11.203125	100.0	1.0	1.0	1.0
576000	28024	11.25	100.0	1.0	1.0	1.0
578000	28024	11.3125	100.0	1.0	1.0	1.0
580000	28024	11.34375	100.0	1.0	1.0	1.0
582000	28024	11.375	100.0	1.0	1.0	1.0
584000	28024	11.4375	100.0	1.0	1.0	1.0
586000	28024	11.46875	100.0	1.0	1.0	1.0
588000	28024	11.5	100.0	1.0	1.0	1.0
590000	28024	11.515625	100.0	1.0	1.0	1.0
592000	28024	11.53125	100.0	1.0	1.0	1.0
594000	28024	11.546875	100.0	1.0	1.0	1.0
596000	28024	11.578125	100.0	1.0	1.0	1.0
598000	28024	11.609375	100.0	1.0	1.0	1.0
600000	28024	11.640625	100.0	1.0	1.0	1.0
602000	28024	11.6875	100.0	1.0	1.0	1.0
604000	28024	11.71875	100.0	1.0	1.0	1.0
606000	28024	11.75	100.0	1.0	1.0	1.0
608000	28024	11.78125	100.0	1.0	1.0	1.0
610000	28024	11.8125	100.0	1.0	1.0	1.0
612000	28024	11.859375	100.0	1.0	1.0	1.0
614000	28024	11.890625	100.0	1.0	1.0	1.0
616000	28024	11.9375	100.0	1.0	1.0	1.0
618000	28024	11.96875	100.0	1.0	1.0	1.0
620000	28024	12.0	100.0	1.0	1.0	1.0
622000	28024	12.03125	100.0	1.0	1.0	1.0
624000	28024	12.0625	100.0	1.0	1.0	1.0
626000	28024	12.09375	100.0	1.0	1.0	1.0
628000	28024	12.140625	100.0	1.0	1.0	1.0
630000	28024	12.1875	100.0	1.0	1.0	1.0
632000	28024	12.234375	100.0	1.0	1.0	1.0
634000	28024	12.265625	100.0	1.0	1.0	1.0
636000	28024	12.3125	100.0	1.0	1.0	1.0
638000	28024	12.34375	100.0	1.0	1.0	1.0
640000	28024	12.390625	100.0	1.0	1.0	1.0
642000	28024	12.421875	100.0	1.0	1.0	1.0
644000	28024	12.46875	100.0	1.0	1.0	1.0
646000	28024	12.5	100.0	1.0	1.0	1.0
648000	28024	12.546875	100.0	1.0	1.0	1.0
650000	28024	12.59375	100.0	1.0	1.0	1.0
652000	28024	12.640625	100.0	1.0	1.0	1.0
654000	28024	12.671875	100.0	1.0	1.0	1.0
656000	28024	12.71875	100.0	1.0	1.0	1.0
658000	28024	12.75	100.0	1.0	1.0	1.0
660000	28024	12.78125	100.0	1.0	1.0	1.0
662000	28024	12.8125	100.0	1.0	1.0	1.0
664000	28024	12.84375	100.0	1.0	1.0	1.0
666000	28024	12.875	100.0	1.0	1.0	1.0
668000	28024	12.890625	100.0	1.0	1.0	1.0
670000	28024	12.9375	100.0	1.0	1.0	1.0
672000	28024	12.984375	100.0	1.0	1.0	1.0
674000	28024	13.0	100.0	1.0	1.0	1.0
676000	28024	13.03125	100.0	1.0	1.0	1.0
