sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	24224	0.015625	99.0	0.0	0.0	0.0
2000	29112	0.0625	1.45	0.0145	1.0	0.028585510103499263
4000	34168	0.09375	1.1	0.011	1.0	0.021760633036597428
6000	29112	0.125	0.8	0.008	1.0	0.015873015873015872
8000	29112	0.171875	1.0	0.01	1.0	0.019801980198019802
10000	34168	0.234375	0.9	0.009	1.0	0.017839444995044598
12000	34168	0.28125	1.05	0.0105	1.0	0.020781791192478975
14000	34168	0.328125	0.85	0.0085	1.0	0.016856717897868124
16000	34168	0.375	0.95	0.0095	1.0	0.018821198613174838
18000	29112	0.390625	1.35	0.0135	1.0	0.026640355204736062
20000	29112	0.4375	0.65	0.0065	1.0	0.012916045702930949
22000	29112	0.46875	0.85	0.0085	1.0	0.016856717897868124
24000	29112	0.484375	0.9	0.009	1.0	0.017839444995044598
26000	29112	0.53125	0.9	0.009	1.0	0.017839444995044598
28000	29112	0.5625	1.15	0.0115	1.0	0.02273850716757291
30000	29112	0.59375	0.9	0.009	1.0	0.017839444995044598
32000	29112	0.625	1.15	0.0115	1.0	0.02273850716757291
34000	34168	0.640625	1.1	0.011	1.0	0.021760633036597428
36000	29112	0.6875	0.95	0.0095	1.0	0.018821198613174838
38000	29112	0.71875	0.9	0.009	1.0	0.017839444995044598
40000	34168	0.765625	1.05	0.0105	1.0	0.020781791192478975
42000	29112	0.796875	0.75	0.0075	1.0	0.014888337468982629
44000	29112	0.84375	1.35	0.0135	1.0	0.026640355204736062
46000	34168	0.90625	0.7	0.007	1.0	0.013902681231380339
48000	29112	0.953125	1.45	0.0145	1.0	0.028585510103499263
50000	29112	1.0	0.45	0.0045	1.0	0.008959681433549029
52000	29112	1.03125	1.6	0.016	1.0	0.031496062992125984
54000	29112	1.0625	1.2	0.012	1.0	0.023715415019762848
56000	29112	1.078125	1.05	0.0105	1.0	0.020781791192478975
58000	29112	1.09375	1.1	0.011	1.0	0.021760633036597428
60000	29112	1.140625	0.9	0.009	1.0	0.017839444995044598
62000	29112	1.1875	0.85	0.0085	1.0	0.016856717897868124
64000	34456	1.234375	0.65	0.0065	1.0	0.012916045702930949
66000	29112	1.265625	0.95	0.0095	1.0	0.018821198613174838
68000	29112	1.28125	1.15	0.0115	1.0	0.02273850716757291
