sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.0	50.0	0.0	0.0	0.0
2000	1008	0.0	100.0	1.0	1.0	1.0
4000	4280	0.015625	100.0	1.0	1.0	1.0
6000	4280	0.015625	100.0	1.0	1.0	1.0
8000	4280	0.015625	100.0	1.0	1.0	1.0
10000	4280	0.015625	100.0	1.0	1.0	1.0
12000	4280	0.015625	100.0	1.0	1.0	1.0
14000	4280	0.015625	100.0	1.0	1.0	1.0
16000	4280	0.015625	100.0	1.0	1.0	1.0
18000	4280	0.03125	100.0	1.0	1.0	1.0
20000	4280	0.03125	100.0	1.0	1.0	1.0
22000	4280	0.046875	100.0	1.0	1.0	1.0
24000	4280	0.046875	100.0	1.0	1.0	1.0
26000	4280	0.046875	100.0	1.0	1.0	1.0
28000	4280	0.0625	100.0	1.0	1.0	1.0
30000	4280	0.0625	100.0	1.0	1.0	1.0
32000	4280	0.0625	100.0	1.0	1.0	1.0
34000	4280	0.0625	100.0	1.0	1.0	1.0
36000	4280	0.0625	100.0	1.0	1.0	1.0
38000	4280	0.0625	100.0	1.0	1.0	1.0
40000	4280	0.0625	100.0	1.0	1.0	1.0
42000	4280	0.078125	100.0	1.0	1.0	1.0
44000	4280	0.078125	100.0	1.0	1.0	1.0
46000	4280	0.09375	100.0	1.0	1.0	1.0
48000	4280	0.09375	100.0	1.0	1.0	1.0
50000	4280	0.09375	100.0	1.0	1.0	1.0
52000	4280	0.09375	100.0	1.0	1.0	1.0
54000	4280	0.09375	100.0	1.0	1.0	1.0
56000	4280	0.09375	100.0	1.0	1.0	1.0
58000	4280	0.109375	100.0	1.0	1.0	1.0
60000	4280	0.109375	100.0	1.0	1.0	1.0
62000	4280	0.125	100.0	1.0	1.0	1.0
64000	4280	0.125	100.0	1.0	1.0	1.0
66000	4280	0.125	100.0	1.0	1.0	1.0
68000	4280	0.140625	100.0	1.0	1.0	1.0
70000	4280	0.15625	100.0	1.0	1.0	1.0
72000	4280	0.15625	100.0	1.0	1.0	1.0
74000	4280	0.15625	100.0	1.0	1.0	1.0
76000	4280	0.15625	100.0	1.0	1.0	1.0
78000	4280	0.15625	100.0	1.0	1.0	1.0
80000	4280	0.15625	100.0	1.0	1.0	1.0
82000	4280	0.15625	100.0	1.0	1.0	1.0
84000	4280	0.171875	100.0	1.0	1.0	1.0
86000	4280	0.171875	100.0	1.0	1.0	1.0
88000	4280	0.1875	100.0	1.0	1.0	1.0
90000	4280	0.1875	100.0	1.0	1.0	1.0
92000	4280	0.203125	100.0	1.0	1.0	1.0
94000	4280	0.203125	100.0	1.0	1.0	1.0
96000	4280	0.21875	100.0	1.0	1.0	1.0
98000	4280	0.21875	100.0	1.0	1.0	1.0
100000	4280	0.21875	100.0	1.0	1.0	1.0
102000	4280	0.21875	100.0	1.0	1.0	1.0
104000	4280	0.21875	100.0	1.0	1.0	1.0
106000	4280	0.234375	100.0	1.0	1.0	1.0
108000	4280	0.234375	100.0	1.0	1.0	1.0
110000	4280	0.25	100.0	1.0	1.0	1.0
112000	4280	0.25	100.0	1.0	1.0	1.0
114000	4280	0.265625	100.0	1.0	1.0	1.0
116000	4280	0.265625	100.0	1.0	1.0	1.0
118000	4280	0.28125	100.0	1.0	1.0	1.0
120000	4280	0.28125	100.0	1.0	1.0	1.0
122000	4280	0.28125	100.0	1.0	1.0	1.0
124000	4280	0.296875	100.0	1.0	1.0	1.0
126000	4280	0.296875	100.0	1.0	1.0	1.0
128000	4280	0.3125	100.0	1.0	1.0	1.0
130000	4280	0.3125	100.0	1.0	1.0	1.0
132000	4280	0.3125	100.0	1.0	1.0	1.0
134000	4280	0.3125	100.0	1.0	1.0	1.0
136000	4280	0.328125	100.0	1.0	1.0	1.0
138000	4280	0.328125	100.0	1.0	1.0	1.0
140000	4280	0.328125	100.0	1.0	1.0	1.0
142000	4280	0.34375	100.0	1.0	1.0	1.0
144000	4280	0.34375	100.0	1.0	1.0	1.0
146000	4280	0.359375	100.0	1.0	1.0	1.0
148000	4280	0.359375	100.0	1.0	1.0	1.0
150000	4280	0.375	100.0	1.0	1.0	1.0
152000	4280	0.375	100.0	1.0	1.0	1.0
154000	4280	0.375	100.0	1.0	1.0	1.0
156000	4280	0.375	100.0	1.0	1.0	1.0
158000	4280	0.375	100.0	1.0	1.0	1.0
160000	4280	0.375	100.0	1.0	1.0	1.0
162000	4280	0.390625	100.0	1.0	1.0	1.0
164000	4280	0.390625	100.0	1.0	1.0	1.0
166000	4280	0.40625	100.0	1.0	1.0	1.0
168000	4280	0.40625	100.0	1.0	1.0	1.0
170000	4280	0.421875	100.0	1.0	1.0	1.0
172000	4280	0.421875	100.0	1.0	1.0	1.0
174000	4280	0.4375	100.0	1.0	1.0	1.0
176000	4280	0.4375	100.0	1.0	1.0	1.0
178000	4280	0.453125	100.0	1.0	1.0	1.0
180000	4280	0.453125	100.0	1.0	1.0	1.0
182000	4280	0.453125	100.0	1.0	1.0	1.0
184000	4280	0.453125	100.0	1.0	1.0	1.0
186000	4280	0.453125	100.0	1.0	1.0	1.0
188000	4280	0.453125	100.0	1.0	1.0	1.0
190000	4280	0.46875	100.0	1.0	1.0	1.0
192000	4280	0.46875	100.0	1.0	1.0	1.0
194000	4280	0.46875	100.0	1.0	1.0	1.0
196000	4280	0.46875	100.0	1.0	1.0	1.0
198000	4280	0.46875	100.0	1.0	1.0	1.0
200000	4280	0.484375	100.0	1.0	1.0	1.0
202000	4280	0.484375	100.0	1.0	1.0	1.0
204000	4280	0.484375	100.0	1.0	1.0	1.0
206000	4280	0.484375	100.0	1.0	1.0	1.0
208000	4280	0.484375	100.0	1.0	1.0	1.0
210000	4280	0.484375	100.0	1.0	1.0	1.0
212000	4280	0.5	100.0	1.0	1.0	1.0
214000	4280	0.5	100.0	1.0	1.0	1.0
216000	4280	0.5	100.0	1.0	1.0	1.0
218000	4280	0.5	100.0	1.0	1.0	1.0
220000	4280	0.5	100.0	1.0	1.0	1.0
222000	4280	0.515625	100.0	1.0	1.0	1.0
224000	4280	0.515625	100.0	1.0	1.0	1.0
226000	4280	0.53125	100.0	1.0	1.0	1.0
228000	4280	0.53125	100.0	1.0	1.0	1.0
230000	4280	0.53125	100.0	1.0	1.0	1.0
232000	4280	0.53125	100.0	1.0	1.0	1.0
234000	4280	0.546875	100.0	1.0	1.0	1.0
236000	4280	0.546875	100.0	1.0	1.0	1.0
238000	4280	0.546875	100.0	1.0	1.0	1.0
240000	4280	0.546875	100.0	1.0	1.0	1.0
242000	4280	0.546875	100.0	1.0	1.0	1.0
244000	4280	0.5625	100.0	1.0	1.0	1.0
246000	4280	0.5625	100.0	1.0	1.0	1.0
248000	4280	0.5625	100.0	1.0	1.0	1.0
250000	4280	0.5625	100.0	1.0	1.0	1.0
252000	4280	0.5625	100.0	1.0	1.0	1.0
254000	4280	0.5625	100.0	1.0	1.0	1.0
256000	4280	0.5625	100.0	1.0	1.0	1.0
258000	4280	0.5625	100.0	1.0	1.0	1.0
260000	4280	0.578125	100.0	1.0	1.0	1.0
262000	4280	0.578125	100.0	1.0	1.0	1.0
264000	4280	0.578125	100.0	1.0	1.0	1.0
266000	4280	0.59375	100.0	1.0	1.0	1.0
268000	4280	0.59375	100.0	1.0	1.0	1.0
270000	4280	0.609375	100.0	1.0	1.0	1.0
272000	4280	0.609375	100.0	1.0	1.0	1.0
274000	4280	0.625	100.0	1.0	1.0	1.0
276000	4280	0.625	100.0	1.0	1.0	1.0
278000	4280	0.625	100.0	1.0	1.0	1.0
280000	4280	0.625	100.0	1.0	1.0	1.0
282000	4280	0.625	100.0	1.0	1.0	1.0
284000	4280	0.625	100.0	1.0	1.0	1.0
286000	4280	0.625	100.0	1.0	1.0	1.0
288000	4280	0.625	100.0	1.0	1.0	1.0
290000	4280	0.625	100.0	1.0	1.0	1.0
292000	4280	0.640625	100.0	1.0	1.0	1.0
294000	4280	0.640625	100.0	1.0	1.0	1.0
296000	4280	0.640625	100.0	1.0	1.0	1.0
298000	4280	0.640625	100.0	1.0	1.0	1.0
300000	4280	0.65625	100.0	1.0	1.0	1.0
302000	4280	0.65625	100.0	1.0	1.0	1.0
304000	4280	0.65625	100.0	1.0	1.0	1.0
306000	4280	0.65625	100.0	1.0	1.0	1.0
308000	4280	0.65625	100.0	1.0	1.0	1.0
310000	4280	0.671875	100.0	1.0	1.0	1.0
312000	4280	0.671875	100.0	1.0	1.0	1.0
314000	4280	0.6875	100.0	1.0	1.0	1.0
316000	4280	0.6875	100.0	1.0	1.0	1.0
318000	4280	0.703125	100.0	1.0	1.0	1.0
320000	4280	0.703125	100.0	1.0	1.0	1.0
322000	4280	0.71875	100.0	1.0	1.0	1.0
324000	4280	0.71875	100.0	1.0	1.0	1.0
326000	4280	0.71875	100.0	1.0	1.0	1.0
328000	4280	0.71875	100.0	1.0	1.0	1.0
330000	4280	0.71875	100.0	1.0	1.0	1.0
332000	4280	0.734375	100.0	1.0	1.0	1.0
334000	4280	0.734375	100.0	1.0	1.0	1.0
336000	4280	0.734375	100.0	1.0	1.0	1.0
338000	4280	0.734375	100.0	1.0	1.0	1.0
340000	4280	0.75	100.0	1.0	1.0	1.0
342000	4280	0.75	100.0	1.0	1.0	1.0
344000	4280	0.765625	100.0	1.0	1.0	1.0
346000	4280	0.765625	100.0	1.0	1.0	1.0
348000	4280	0.765625	100.0	1.0	1.0	1.0
350000	4280	0.765625	100.0	1.0	1.0	1.0
352000	4280	0.765625	100.0	1.0	1.0	1.0
354000	4280	0.78125	100.0	1.0	1.0	1.0
356000	4280	0.78125	100.0	1.0	1.0	1.0
358000	4280	0.796875	100.0	1.0	1.0	1.0
360000	4280	0.796875	100.0	1.0	1.0	1.0
362000	4280	0.8125	100.0	1.0	1.0	1.0
364000	4280	0.8125	100.0	1.0	1.0	1.0
366000	4280	0.8125	100.0	1.0	1.0	1.0
368000	4280	0.8125	100.0	1.0	1.0	1.0
370000	4280	0.828125	100.0	1.0	1.0	1.0
372000	4280	0.828125	100.0	1.0	1.0	1.0
374000	4280	0.84375	100.0	1.0	1.0	1.0
376000	4280	0.84375	100.0	1.0	1.0	1.0
378000	4280	0.859375	100.0	1.0	1.0	1.0
380000	4280	0.859375	100.0	1.0	1.0	1.0
382000	4280	0.859375	100.0	1.0	1.0	1.0
384000	4280	0.859375	100.0	1.0	1.0	1.0
386000	4280	0.859375	100.0	1.0	1.0	1.0
388000	4280	0.859375	100.0	1.0	1.0	1.0
390000	4280	0.875	100.0	1.0	1.0	1.0
392000	4280	0.875	100.0	1.0	1.0	1.0
394000	4280	0.875	100.0	1.0	1.0	1.0
396000	4280	0.875	100.0	1.0	1.0	1.0
398000	4280	0.890625	100.0	1.0	1.0	1.0
400000	4280	0.890625	100.0	1.0	1.0	1.0
402000	4280	0.890625	100.0	1.0	1.0	1.0
404000	4280	0.890625	100.0	1.0	1.0	1.0
406000	4280	0.90625	100.0	1.0	1.0	1.0
408000	4280	0.90625	100.0	1.0	1.0	1.0
410000	4280	0.921875	100.0	1.0	1.0	1.0
412000	4280	0.9375	100.0	1.0	1.0	1.0
414000	4280	0.9375	100.0	1.0	1.0	1.0
416000	4280	0.953125	100.0	1.0	1.0	1.0
418000	4280	0.953125	100.0	1.0	1.0	1.0
420000	4280	0.96875	100.0	1.0	1.0	1.0
422000	4280	0.96875	100.0	1.0	1.0	1.0
424000	4280	0.984375	100.0	1.0	1.0	1.0
426000	4280	0.984375	100.0	1.0	1.0	1.0
428000	4280	0.984375	100.0	1.0	1.0	1.0
430000	4280	0.984375	100.0	1.0	1.0	1.0
432000	4280	0.984375	100.0	1.0	1.0	1.0
434000	4280	0.984375	100.0	1.0	1.0	1.0
436000	4280	0.984375	100.0	1.0	1.0	1.0
438000	4280	0.984375	100.0	1.0	1.0	1.0
440000	4280	0.984375	100.0	1.0	1.0	1.0
442000	4280	1.0	100.0	1.0	1.0	1.0
444000	4280	1.0	100.0	1.0	1.0	1.0
446000	4280	1.015625	100.0	1.0	1.0	1.0
448000	4280	1.015625	100.0	1.0	1.0	1.0
450000	4280	1.015625	100.0	1.0	1.0	1.0
452000	4280	1.015625	100.0	1.0	1.0	1.0
454000	4280	1.015625	100.0	1.0	1.0	1.0
456000	4280	1.015625	100.0	1.0	1.0	1.0
458000	4280	1.015625	100.0	1.0	1.0	1.0
460000	4280	1.03125	100.0	1.0	1.0	1.0
462000	4280	1.03125	100.0	1.0	1.0	1.0
464000	4280	1.046875	100.0	1.0	1.0	1.0
466000	4280	1.046875	100.0	1.0	1.0	1.0
468000	4280	1.046875	100.0	1.0	1.0	1.0
470000	4280	1.046875	100.0	1.0	1.0	1.0
472000	4280	1.046875	100.0	1.0	1.0	1.0
474000	4280	1.046875	100.0	1.0	1.0	1.0
