sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.03125	89.9	0.0	0.0	0.0
2000	1208	0.078125	77.5	0.3212669683257919	1.0	0.48630136986301375
4000	4280	0.09375	100.0	1.0	1.0	1.0
6000	4280	0.125	100.0	1.0	1.0	1.0
8000	4280	0.171875	100.0	1.0	1.0	1.0
10000	4280	0.203125	100.0	1.0	1.0	1.0
12000	4280	0.234375	100.0	1.0	1.0	1.0
14000	4280	0.265625	100.0	1.0	1.0	1.0
16000	4280	0.3125	100.0	1.0	1.0	1.0
18000	4280	0.34375	100.0	1.0	1.0	1.0
20000	4280	0.390625	100.0	1.0	1.0	1.0
22000	4280	0.453125	100.0	1.0	1.0	1.0
24000	4280	0.484375	100.0	1.0	1.0	1.0
26000	4280	0.53125	100.0	1.0	1.0	1.0
28000	4280	0.5625	100.0	1.0	1.0	1.0
30000	4280	0.609375	100.0	1.0	1.0	1.0
32000	4280	0.640625	100.0	1.0	1.0	1.0
34000	4280	0.6875	100.0	1.0	1.0	1.0
36000	4280	0.71875	100.0	1.0	1.0	1.0
38000	4280	0.71875	100.0	1.0	1.0	1.0
40000	4280	0.765625	100.0	1.0	1.0	1.0
42000	4280	0.78125	100.0	1.0	1.0	1.0
44000	4280	0.8125	100.0	1.0	1.0	1.0
46000	4280	0.84375	100.0	1.0	1.0	1.0
48000	4280	0.875	100.0	1.0	1.0	1.0
50000	4280	0.90625	100.0	1.0	1.0	1.0
52000	4280	0.9375	100.0	1.0	1.0	1.0
54000	4280	0.984375	100.0	1.0	1.0	1.0
56000	4280	1.03125	100.0	1.0	1.0	1.0
58000	4280	1.078125	100.0	1.0	1.0	1.0
60000	4280	1.109375	100.0	1.0	1.0	1.0
62000	4280	1.140625	100.0	1.0	1.0	1.0
64000	4280	1.1875	100.0	1.0	1.0	1.0
66000	4280	1.21875	100.0	1.0	1.0	1.0
68000	4280	1.265625	100.0	1.0	1.0	1.0
70000	4280	1.3125	100.0	1.0	1.0	1.0
72000	4280	1.34375	100.0	1.0	1.0	1.0
74000	4280	1.375	100.0	1.0	1.0	1.0
76000	4280	1.40625	100.0	1.0	1.0	1.0
78000	4280	1.4375	100.0	1.0	1.0	1.0
80000	4280	1.484375	100.0	1.0	1.0	1.0
82000	4280	1.515625	100.0	1.0	1.0	1.0
84000	4280	1.546875	100.0	1.0	1.0	1.0
86000	4280	1.59375	100.0	1.0	1.0	1.0
88000	4280	1.640625	100.0	1.0	1.0	1.0
90000	4280	1.671875	100.0	1.0	1.0	1.0
92000	4280	1.71875	100.0	1.0	1.0	1.0
94000	4280	1.765625	100.0	1.0	1.0	1.0
96000	4280	1.8125	100.0	1.0	1.0	1.0
98000	4280	1.84375	100.0	1.0	1.0	1.0
100000	4280	1.890625	100.0	1.0	1.0	1.0
102000	4280	1.9375	100.0	1.0	1.0	1.0
104000	4280	1.96875	100.0	1.0	1.0	1.0
106000	4280	2.0	100.0	1.0	1.0	1.0
108000	4280	2.046875	100.0	1.0	1.0	1.0
110000	4280	2.09375	100.0	1.0	1.0	1.0
112000	4280	2.140625	100.0	1.0	1.0	1.0
114000	4280	2.171875	100.0	1.0	1.0	1.0
116000	4280	2.203125	100.0	1.0	1.0	1.0
118000	4280	2.21875	100.0	1.0	1.0	1.0
120000	4280	2.265625	100.0	1.0	1.0	1.0
122000	4280	2.296875	100.0	1.0	1.0	1.0
124000	4280	2.34375	100.0	1.0	1.0	1.0
126000	4280	2.40625	100.0	1.0	1.0	1.0
128000	4280	2.453125	100.0	1.0	1.0	1.0
130000	4280	2.5	100.0	1.0	1.0	1.0
