sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	144	0.34375	90.4	0.0	0.0	0.0
2000	15832	0.71875	15.5	0.10048102618920364	0.9641025641025641	0.1819941916747338
4000	22704	0.859375	71.0	0.21374045801526717	0.6829268292682927	0.3255813953488372
6000	21792	1.0	61.35	0.16457142857142856	0.7741935483870968	0.2714420358152686
8000	39000	1.171875	69.8	0.20958083832335328	0.6481481481481481	0.3167420814479638
10000	39000	1.28125	60.85	0.1423312883435583	0.58	0.22857142857142862
12000	44472	1.4375	65.5	0.17757009345794392	0.642512077294686	0.27824267782426776
14000	65920	1.59375	45.15	0.1300745650372825	0.7696078431372549	0.222537207654146
16000	78808	1.75	67.7	0.1638591117917305	0.5169082125603864	0.24883720930232558
18000	96200	1.875	65.5	0.1622746185852982	0.5763546798029556	0.2532467532467533
20000	110440	2.03125	50.25	0.13732718894009216	0.7163461538461539	0.23047177107501934
22000	133424	2.1875	53.95	0.12526096033402923	0.5911330049261084	0.20671834625323
24000	139976	2.34375	75.35	0.2196078431372549	0.5410628019323671	0.3124128312412831
26000	139976	2.5	71.45	0.1773049645390071	0.4830917874396135	0.25940337224383914
28000	144608	2.65625	61.95	0.14869888475836432	0.6185567010309279	0.23976023976023975
30000	151504	2.8125	75.75	0.21311475409836064	0.5073170731707317	0.3001443001443001
32000	161624	2.953125	66.4	0.15151515151515152	0.5555555555555556	0.2380952380952381
34000	167056	3.140625	79.9	0.30021141649048627	0.6666666666666666	0.41399416909620995
36000	180000	3.28125	87.3	0.3684210526315789	0.5865921787709497	0.4525862068965517
38000	190624	3.4375	82.05	0.31880733944954126	0.6915422885572139	0.4364207221350078
40000	196720	3.578125	78.2	0.24946236559139784	0.5714285714285714	0.34730538922155685
42000	212992	3.703125	78.55	0.26229508196721313	0.649746192893401	0.37372262773722625
44000	213792	3.84375	75.15	0.2376068376068376	0.7315789473684211	0.3587096774193548
46000	223392	4.03125	70.35	0.20436817472698907	0.6121495327102804	0.30643274853801167
48000	229520	4.1875	61.85	0.17286914765906364	0.6605504587155964	0.2740247383444339
50000	235136	4.375	64.2	0.18276762402088773	0.6086956521739131	0.28112449799196787
52000	256616	4.53125	56.05	0.13646288209606988	0.5868544600938967	0.22143489813994688
54000	273864	4.6875	60.05	0.15339578454332553	0.6328502415458938	0.2469368520263902
56000	285912	4.828125	59.35	0.13690476190476192	0.5665024630541872	0.22051773729626079
58000	292336	4.96875	62.5	0.1358839050131926	0.5202020202020202	0.21548117154811716
60000	308936	5.125	60.3	0.14131736526946106	0.6051282051282051	0.229126213592233
62000	320120	5.28125	59.35	0.151270207852194	0.6267942583732058	0.24372093023255814
64000	347352	5.4375	56.55	0.1292817679558011	0.5909090909090909	0.21214868540344517
66000	352000	5.546875	56.4	0.11186440677966102	0.5351351351351351	0.18504672897196262
68000	357832	5.71875	58.8	0.15597345132743362	0.698019801980198	0.2549728752260398
70000	380024	5.921875	67.05	0.21662125340599456	0.654320987654321	0.32548618219037867
72000	387696	6.03125	70.4	0.16557377049180327	0.5489130434782609	0.2544080604534005
74000	398080	6.203125	67.5	0.19577464788732393	0.6376146788990825	0.2995689655172414
76000	398424	6.359375	80.25	0.2713347921225383	0.6666666666666666	0.385692068429238
78000	403752	6.53125	79.1	0.26229508196721313	0.5209302325581395	0.34890965732087226
80000	408632	6.734375	74.65	0.2495201535508637	0.5284552845528455	0.3389830508474576
82000	409592	6.890625	70.4	0.19907407407407407	0.6386138613861386	0.3035294117647059
84000	414304	7.03125	65.5	0.15714285714285714	0.5238095238095238	0.24175824175824173
86000	431240	7.171875	54.25	0.12473794549266247	0.5979899497487438	0.20641803989592367
88000	432040	7.296875	56.5	0.13807982740021574	0.6432160804020101	0.22735346358792183
90000	436352	7.453125	57.5	0.1419068736141907	0.6274509803921569	0.23146473779385174
92000	442368	7.59375	52.5	0.12487512487512488	0.628140703517588	0.20833333333333334
94000	447640	7.734375	51.35	0.11243781094527364	0.5824742268041238	0.18849040867389494
96000	462496	7.875	54.25	0.12286324786324786	0.5502392344497608	0.20087336244541484
98000	469744	8.0	55.7	0.10903083700440529	0.5625	0.18265682656826568
100000	484408	8.21875	48.6	0.1346153846153846	0.6391304347826087	0.22239031770045387
102000	498208	8.375	60.15	0.1275252525252525	0.48792270531400966	0.20220220220220217
104000	498768	8.53125	64.75	0.15832205683355885	0.585	0.24920127795527156
106000	513696	8.65625	57.9	0.12612612612612611	0.6292134831460674	0.21013133208255155
108000	519928	8.8125	58.95	0.14302191464821223	0.6138613861386139	0.23199251637043966
110000	529752	8.953125	63.65	0.15123859191655803	0.6041666666666666	0.24191866527632952
112000	541952	9.125	66.65	0.17787114845938376	0.6135265700483091	0.2757871878393051
114000	547568	9.265625	68.35	0.16084977238239756	0.5698924731182796	0.25088757396449707
116000	552968	9.40625	70.3	0.1819620253164557	0.5989583333333334	0.279126213592233
118000	575592	9.5625	69.45	0.17647058823529413	0.5441176470588235	0.2665066026410564
120000	586936	9.71875	74.15	0.2202486678507993	0.6138613861386139	0.3241830065359477
122000	587352	9.90625	65.75	0.16666666666666666	0.5248868778280543	0.2529989094874591
124000	598080	10.078125	63.2	0.16120906801007556	0.6464646464646465	0.25806451612903225
126000	609880	10.21875	66.2	0.1712707182320442	0.62	0.2683982683982684
128000	620392	10.375	59.75	0.1430317848410758	0.5294117647058824	0.22521655437921076
130000	638936	10.5	55.6	0.11752136752136752	0.6395348837209303	0.19855595667870035
132000	657760	10.625	59.65	0.13418903150525088	0.6388888888888888	0.2217936354869817
134000	677464	10.78125	62.75	0.16480793060718713	0.6519607843137255	0.26310583580613256
