sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	24224	0.0	50.0	0.0	0.0	0.0
2000	29832	0.03125	64.1	0.6719512195121952	0.551	0.6054945054945056
4000	35288	0.0625	68.75	0.6888217522658611	0.684	0.6864024084295033
6000	29832	0.09375	48.95	0.48223350253807107	0.285	0.3582652419861722
8000	29832	0.125	55.75	0.56353591160221	0.51	0.5354330708661418
10000	29512	0.171875	53.9	0.5497448979591837	0.431	0.4831838565022421
12000	29832	0.203125	50.15	0.5019059720457433	0.395	0.4420817011751539
14000	46840	0.234375	56.25	0.576499388004896	0.471	0.5184369840396257
16000	35288	0.25	65.25	0.6487804878048781	0.665	0.6567901234567901
18000	41064	0.28125	56.6	0.583756345177665	0.46	0.5145413870246085
20000	46520	0.3125	63.6	0.6278195488721805	0.668	0.6472868217054264
22000	29512	0.34375	48.3	0.4692028985507246	0.259	0.3337628865979381
24000	29832	0.375	53.45	0.7065868263473054	0.118	0.2022279348757498
26000	29832	0.390625	50.0	0.0	0.0	0.0
28000	35288	0.421875	54.8	0.6454545454545455	0.213	0.32030075187969925
30000	29832	0.4375	61.15	0.6622998544395924	0.455	0.5394190871369294
32000	29512	0.46875	51.85	0.5386221294363257	0.258	0.3488843813387424
34000	29512	0.484375	60.05	0.7947214076246334	0.271	0.4041759880686055
36000	40504	0.53125	61.55	0.9753086419753086	0.237	0.3813354786806114
38000	35288	0.5625	62.55	0.6495828367103695	0.545	0.5927134312126157
40000	40744	0.59375	58.2	0.7662337662337663	0.236	0.3608562691131499
42000	34328	0.625	51.7	0.5199063231850117	0.444	0.4789644012944984
44000	29832	0.640625	63.55	0.657010428736964	0.567	0.608695652173913
46000	35288	0.65625	52.25	0.5230769230769231	0.51	0.5164556962025316
48000	29832	0.6875	58.1	0.5806772908366534	0.583	0.5818363273453094
50000	34568	0.703125	51.2	0.5064724919093851	0.939	0.6580238262088297
52000	35288	0.71875	47.35	0.4573268921095008	0.284	0.3504009870450339
54000	29800	0.75	56.25	0.6657824933687002	0.251	0.364560639070443
56000	51656	0.78125	63.05	0.6168307967770814	0.689	0.6509211147850731
58000	29832	0.8125	43.4	0.4243119266055046	0.37	0.39529914529914534
60000	40664	0.859375	45.65	0.4455569461827284	0.356	0.39577543079488603
62000	35288	0.875	51.55	0.6867469879518072	0.057	0.10526315789473684
64000	29512	0.90625	50.75	0.505720823798627	0.663	0.5737775854608395
66000	29512	0.9375	60.4	0.6897810218978102	0.378	0.4883720930232558
68000	29512	0.96875	62.45	0.7309833024118738	0.394	0.5120207927225471
70000	35288	1.0	63.55	0.6566473988439306	0.568	0.6091152815013405
72000	29832	1.03125	67.25	0.718078381795196	0.568	0.6342825237297599
74000	35288	1.0625	76.65	0.7407407407407407	0.82	0.7783578547698148
76000	40744	1.09375	70.95	0.6826503923278117	0.783	0.7293898462971589
78000	35288	1.125	66.0	0.8252032520325203	0.406	0.5442359249329758
80000	34968	1.15625	67.35	0.8607068607068608	0.414	0.5590817015530047
82000	29832	1.171875	62.55	0.6319663512092534	0.601	0.6160943106099436
84000	29512	1.21875	55.7	0.5596234309623431	0.535	0.547034764826176
86000	35288	1.234375	50.75	0.5093632958801498	0.408	0.453081621321488
88000	29512	1.25	54.5	0.5786713286713286	0.331	0.4211195928753181
90000	51896	1.28125	53.65	0.5497953615279673	0.403	0.46508944027697635
92000	29832	1.3125	58.45	0.5921483097055616	0.543	0.566510172143975
94000	40744	1.34375	53.75	0.556390977443609	0.37	0.4444444444444445
96000	35288	1.375	53.75	0.5685557586837294	0.311	0.4020685197155785
98000	29832	1.40625	49.55	0.4838709677419355	0.135	0.2111024237685692
100000	29512	1.4375	51.25	0.5375375375375375	0.179	0.26856714178544633
102000	29832	1.453125	46.9	0.43171806167400884	0.196	0.2696011004126548
104000	35288	1.46875	59.2	0.6493506493506493	0.4	0.49504950495049516
106000	29832	1.5	55.95	0.5702479338842975	0.483	0.5230102869518137
108000	29512	1.53125	60.15	0.6201183431952663	0.524	0.5680216802168022
110000	46520	1.578125	69.55	0.8040435458786936	0.517	0.6293365794278758
112000	57432	1.609375	74.4	0.7378167641325536	0.757	0.7472852912142152
114000	35288	1.625	63.65	0.6331707317073171	0.649	0.6409876543209876
116000	34968	1.640625	71.7	0.7893333333333333	0.592	0.6765714285714286
118000	29512	1.671875	54.85	0.7194570135746606	0.159	0.26044226044226043
120000	51736	1.703125	68.15	0.6750241080038573	0.7	0.6872852233676976
122000	35288	1.734375	54.2	0.5702341137123745	0.341	0.42678347934918653
124000	29512	1.765625	55.0	0.5545851528384279	0.508	0.5302713987473903
126000	35288	1.8125	48.2	0.4815195071868583	0.469	0.47517730496453897
128000	46840	1.859375	47.75	0.47035573122529645	0.357	0.4059124502558272
130000	29832	1.875	61.45	0.6557823129251701	0.482	0.5556195965417867
132000	40744	1.90625	56.35	0.5861601085481682	0.432	0.49740932642487046
134000	34968	1.9375	49.1	0.4923599320882852	0.58	0.5325987144168961
136000	29832	1.96875	49.25	0.4937655860349127	0.594	0.5392646391284612
138000	29832	2.0	49.7	0.4964622641509434	0.421	0.4556277056277056
140000	41064	2.03125	50.15	0.5074626865671642	0.102	0.16985845129059116
142000	29512	2.0625	56.15	0.5594202898550724	0.579	0.569041769041769
144000	29832	2.09375	61.75	0.6071103008204193	0.666	0.6351931330472104
146000	41064	2.125	62.6	0.7172413793103448	0.416	0.5265822784810126
148000	41064	2.15625	73.2	0.7929292929292929	0.628	0.7008928571428571
150000	35288	2.203125	67.7	0.6882978723404255	0.647	0.6670103092783506
152000	46520	2.25	71.8	0.8061797752808989	0.574	0.6705607476635514
154000	35288	2.28125	65.3	0.7732142857142857	0.433	0.5551282051282052
156000	35288	2.328125	46.95	0.3435897435897436	0.067	0.11213389121338913
158000	41064	2.359375	63.65	0.7713717693836978	0.388	0.5163007318695942
160000	35608	2.40625	53.85	0.6807511737089202	0.145	0.23907666941467434
162000	29832	2.4375	52.5	0.5249500998003992	0.526	0.5254745254745254
164000	29832	2.453125	51.0	0.5134408602150538	0.382	0.4380733944954128
166000	41064	2.484375	54.9	0.5890909090909091	0.324	0.4180645161290322
168000	35288	2.53125	51.4	0.6458333333333334	0.062	0.11313868613138688
170000	52296	2.578125	49.4	0.4929742388758782	0.421	0.4541531823085221
172000	29512	2.609375	51.3	0.6160714285714286	0.069	0.12410071942446047
174000	29512	2.625	56.45	0.5975794251134644	0.395	0.47561709813365444
176000	35288	2.640625	55.95	0.6237006237006237	0.3	0.4051316677920324
178000	40744	2.671875	60.1	0.6688963210702341	0.4	0.5006257822277848
180000	29512	2.71875	45.25	0.4326241134751773	0.305	0.3577712609970674
182000	29832	2.75	50.05	0.5007429420505201	0.337	0.4028690974297669
184000	40824	2.78125	65.15	0.6872682323856613	0.556	0.6147042564953012
186000	29512	2.8125	55.0	0.6506024096385542	0.216	0.32432432432432434
188000	29512	2.84375	69.85	0.7349112426035503	0.621	0.673170731707317
190000	29512	2.859375	53.3	0.6410256410256411	0.15	0.2431118314424635
192000	35288	2.875	63.85	0.6389167502507522	0.637	0.6379569354031047
194000	29832	2.890625	59.6	0.625	0.48	0.5429864253393665
196000	29512	2.90625	56.75	0.6036866359447005	0.393	0.4760751059963658
198000	29832	2.921875	51.1	0.5195035460992907	0.293	0.37468030690537085
200000	35288	2.953125	54.75	0.5669957686882934	0.402	0.470450555880632
202000	35288	2.984375	43.9	0.42597087378640774	0.351	0.3848684210526315
204000	29832	3.0	50.7	0.5376344086021505	0.1	0.16863406408094436
206000	29512	3.03125	51.65	0.5161606268364348	0.527	0.5215239980207818
208000	35288	3.0625	51.35	0.525328330206379	0.28	0.36529680365296807
210000	29832	3.109375	49.35	0.49270482603815935	0.439	0.464304600740349
212000	29832	3.140625	54.25	0.5625920471281296	0.382	0.45503275759380585
214000	29832	3.15625	51.45	0.5403899721448467	0.194	0.285504047093451
216000	29832	3.171875	55.05	0.7439613526570048	0.154	0.2551781275890638
218000	29832	3.1875	51.4	0.5308370044052864	0.241	0.3314993122420908
220000	29832	3.21875	53.0	0.5604838709677419	0.278	0.3716577540106952
222000	35288	3.25	53.0	0.5666666666666667	0.255	0.35172413793103446
224000	40744	3.28125	66.0	0.7253521126760564	0.515	0.6023391812865497
226000	41384	3.3125	78.4	0.9176470588235294	0.624	0.7428571428571429
228000	47160	3.328125	75.25	0.7384324834749764	0.782	0.7595920349684313
230000	47160	3.34375	69.15	0.6788048552754435	0.727	0.7020762916465475
232000	40744	3.359375	68.45	0.7297633872976339	0.586	0.6500277315585135
234000	29832	3.375	63.25	0.6807639836289222	0.499	0.5758799769186381
236000	29512	3.390625	49.6	0.4936102236421725	0.309	0.3800738007380074
238000	29832	3.40625	60.05	0.6020304568527919	0.593	0.5974811083123426
240000	35288	3.4375	49.4	0.49573863636363635	0.698	0.5797342192691031
242000	35288	3.46875	49.25	0.46963562753036436	0.116	0.186046511627907
244000	46200	3.5	55.9	0.6199186991869918	0.305	0.40884718498659517
246000	29832	3.53125	47.55	0.4488517745302714	0.215	0.290736984448952
248000	29512	3.5625	49.85	0.4984025559105431	0.468	0.48272305312016506
250000	35608	3.59375	47.95	0.45841784989858014	0.226	0.3027461486939049
252000	29832	3.625	54.55	0.5834862385321101	0.318	0.41165048543689325
254000	29512	3.640625	54.7	0.5368916797488226	0.684	0.6015831134564644
256000	45960	3.671875	70.95	0.7760210803689065	0.589	0.6696986924388857
258000	29512	3.703125	65.6	0.6801385681293303	0.589	0.6312968917470526
260000	34728	3.71875	52.2	0.5173501577287066	0.656	0.5784832451499118
262000	29832	3.75	59.0	0.6691729323308271	0.356	0.464751958224543
264000	29512	3.765625	59.95	0.6767317939609236	0.381	0.4875239923224568
266000	29832	3.78125	50.15	0.5189873417721519	0.041	0.07599629286376273
268000	35288	3.8125	65.75	0.8492239467849224	0.383	0.5279117849758788
270000	45880	3.859375	68.05	0.8491295938104448	0.439	0.5787738958470665
272000	34968	3.890625	55.1	0.570054945054945	0.415	0.480324074074074
274000	29512	3.921875	58.4	0.5981308411214953	0.512	0.5517241379310344
276000	29832	3.953125	52.4	0.5372670807453416	0.346	0.4209245742092457
278000	29832	3.984375	51.45	0.5216741405082213	0.349	0.4182144997004194
280000	29512	4.015625	59.1	0.6274509803921569	0.448	0.5227537922987164
282000	35288	4.046875	50.35	0.5076586433260394	0.232	0.31846259437199725
284000	40744	4.078125	45.55	0.45340314136125653	0.433	0.44296675191815854
286000	29512	4.125	52.85	0.5294117647058824	0.513	0.521076688674454
288000	35288	4.15625	58.65	0.6641366223908919	0.35	0.45841519318926
290000	29512	4.171875	56.05	0.5782664941785253	0.447	0.5042301184433164
292000	29512	4.1875	53.6	0.5972972972972973	0.221	0.32262773722627736
294000	29512	4.203125	56.3	0.6666666666666666	0.252	0.3657474600870827
296000	29512	4.234375	49.4	0.49282296650717705	0.412	0.44880174291939
298000	29512	4.25	58.05	0.5692175408426483	0.662	0.6121128062875636
300000	34968	4.265625	52.35	0.52297165200391	0.535	0.5289174493326741
302000	40744	4.296875	63.7	0.8477157360406091	0.334	0.4791965566714491
304000	35608	4.3125	68.0	0.78125	0.5	0.6097560975609756
306000	40344	4.328125	71.55	0.869639794168096	0.507	0.640555906506633
308000	46520	4.34375	73.8	0.749475890985325	0.715	0.7318321392016377
310000	46520	4.375	68.15	0.673352435530086	0.705	0.6888128969223254
