sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	23800	0.0	99.0	0.0	0.0	0.0
2000	30496	0.046875	1.45	0.0145	1.0	0.028585510103499263
4000	35552	0.078125	1.1	0.011	1.0	0.021760633036597428
6000	30328	0.125	0.8	0.008	1.0	0.015873015873015872
8000	30328	0.1875	1.0	0.01	1.0	0.019801980198019802
10000	30328	0.21875	0.9	0.009	1.0	0.017839444995044598
12000	30328	0.265625	1.05	0.0105	1.0	0.020781791192478975
14000	30496	0.3125	0.85	0.0085	1.0	0.016856717897868124
16000	30328	0.359375	0.95	0.0095	1.0	0.018821198613174838
18000	30328	0.390625	1.35	0.0135	1.0	0.026640355204736062
20000	30328	0.4375	0.65	0.0065	1.0	0.012916045702930949
22000	30328	0.453125	0.85	0.0085	1.0	0.016856717897868124
24000	30328	0.5	0.9	0.009	1.0	0.017839444995044598
26000	30328	0.5625	0.9	0.009	1.0	0.017839444995044598
28000	30328	0.59375	1.15	0.0115	1.0	0.02273850716757291
30000	30328	0.640625	0.9	0.009	1.0	0.017839444995044598
32000	30328	0.6875	1.15	0.0115	1.0	0.02273850716757291
34000	35552	0.75	1.1	0.011	1.0	0.021760633036597428
36000	30328	0.78125	0.95	0.0095	1.0	0.018821198613174838
38000	30328	0.8125	0.9	0.009	1.0	0.017839444995044598
40000	30328	0.84375	1.05	0.0105	1.0	0.020781791192478975
42000	30328	0.875	0.75	0.0075	1.0	0.014888337468982629
44000	30328	0.90625	1.35	0.0135	1.0	0.026640355204736062
46000	35552	0.96875	0.7	0.007	1.0	0.013902681231380339
48000	30328	1.015625	1.45	0.0145	1.0	0.028585510103499263
50000	30328	1.046875	0.45	0.0045	1.0	0.008959681433549029
52000	30328	1.078125	1.6	0.016	1.0	0.031496062992125984
54000	30328	1.109375	1.2	0.012	1.0	0.023715415019762848
56000	30328	1.140625	1.05	0.0105	1.0	0.020781791192478975
58000	30328	1.171875	1.1	0.011	1.0	0.021760633036597428
60000	31216	1.203125	0.9	0.009	1.0	0.017839444995044598
62000	30328	1.234375	0.85	0.0085	1.0	0.016856717897868124
64000	30496	1.28125	0.65	0.0065	1.0	0.012916045702930949
66000	30328	1.3125	0.95	0.0095	1.0	0.018821198613174838
68000	30328	1.359375	1.15	0.0115	1.0	0.02273850716757291
70000	30496	1.390625	1.0	0.01	1.0	0.019801980198019802
72000	30328	1.4375	1.0	0.01	1.0	0.019801980198019802
74000	30328	1.484375	1.2	0.012	1.0	0.023715415019762848
76000	35552	1.53125	0.7	0.007	1.0	0.013902681231380339
78000	30328	1.5625	1.45	0.0145	1.0	0.028585510103499263
80000	30328	1.59375	0.95	0.0095	1.0	0.018821198613174838
82000	30328	1.625	1.2	0.012	1.0	0.023715415019762848
84000	30496	1.671875	1.0	0.01	1.0	0.019801980198019802
86000	30328	1.71875	0.9	0.009	1.0	0.017839444995044598
88000	30496	1.75	1.0	0.01	1.0	0.019801980198019802
90000	30328	1.8125	1.05	0.0105	1.0	0.020781791192478975
92000	30328	1.84375	0.85	0.0085	1.0	0.016856717897868124
94000	30496	1.875	1.0	0.01	1.0	0.019801980198019802
96000	30328	1.90625	0.5	0.005	1.0	0.009950248756218907
98000	30328	1.9375	1.05	0.0105	1.0	0.020781791192478975
100000	30328	1.984375	0.9	0.009	1.0	0.017839444995044598
102000	30328	2.03125	1.35	0.0135	1.0	0.026640355204736062
104000	30328	2.0625	1.35	0.0135	1.0	0.026640355204736062
106000	30328	2.109375	0.7	0.007	1.0	0.013902681231380339
108000	30328	2.140625	0.75	0.0075	1.0	0.014888337468982629
110000	30328	2.171875	0.75	0.0075	1.0	0.014888337468982629
112000	30496	2.203125	1.35	0.0135	1.0	0.026640355204736062
114000	30328	2.21875	0.75	0.0075	1.0	0.014888337468982629
116000	35552	2.265625	0.75	0.0075	1.0	0.014888337468982629
118000	30328	2.3125	0.75	0.0075	1.0	0.014888337468982629
120000	35552	2.34375	0.75	0.0075	1.0	0.014888337468982629
122000	30328	2.390625	1.0	0.01	1.0	0.019801980198019802
124000	30328	2.4375	1.15	0.0115	1.0	0.02273850716757291
126000	30496	2.484375	0.85	0.0085	1.0	0.016856717897868124
128000	30328	2.53125	1.0	0.01	1.0	0.019801980198019802
130000	30328	2.578125	0.9	0.009	1.0	0.017839444995044598
132000	30328	2.609375	0.8	0.008	1.0	0.015873015873015872
134000	30496	2.65625	1.45	0.0145	1.0	0.028585510103499263
136000	30328	2.703125	0.95	0.0095	1.0	0.018821198613174838
138000	30328	2.71875	1.05	0.0105	1.0	0.020781791192478975
140000	30328	2.765625	0.8	0.008	1.0	0.015873015873015872
142000	30496	2.8125	1.3	0.013	1.0	0.02566633761105627
144000	30328	2.84375	0.8	0.008	1.0	0.015873015873015872
